Horizon started successfully.
[2021-03-24 09:00:23][21966] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21941] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21946] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21962] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:22][21938] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:22][21943] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21943] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21953] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21953] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21960] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21934] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21967] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21989] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21956] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21979] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21979] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21995] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21955] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21991] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21993] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21993] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][22001] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21978] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21957] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21970] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21959] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21994] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21951] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21973] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21946] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21972] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21972] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21992] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21992] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][22000] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21960] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21971] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21971] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21987] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21967] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21977] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:23][21969] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21969] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21981] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][21948] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22010] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22010] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22019] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][21995] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][22002] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][21991] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22031] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22001] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22012] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22012] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22020] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][22005] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22005] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22014] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22014] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22026] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][22006] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22006] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22017] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22017] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22028] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22015] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22000] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:24][22004] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][21977] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22023] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:25][22023] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:25][22025] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][21981] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22011] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22011] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22024] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][21978] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22074] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22074] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22078] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22078] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22090] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22090] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22091] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22028] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22083] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][21966] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22056] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22056] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22062] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22062] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22065] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22065] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22068] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22068] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22071] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22034] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22004] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:25][22038] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:25][22038] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:25][22039] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:25][22039] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:25][22040] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:25][22040] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:25][22041] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:25][22041] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:25][22042] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:25][22042] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22048] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22048] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22049] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22049] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22050] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22050] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22052] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22052] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22053] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22053] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22055] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22055] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22061] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22061] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22064] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22064] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22067] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22067] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22070] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22070] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22073] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22073] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22079] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22079] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22086] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22086] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:26][22088] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22091] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22100] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22100] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22115] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22115] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22083] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22089] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22089] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22101] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22101] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22121] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22121] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22122] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][21987] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22124] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22088] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:26][22096] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22096] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22103] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22103] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22105] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22105] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22106] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22106] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22108] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22108] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22109] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22109] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22111] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22111] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22128] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:28][22031] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:28][21970] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:28][22143] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:28][22143] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:28][22144] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22071] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22136] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22124] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22133] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22133] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22128] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:27][22135] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:27][22135] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:29][22019] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:29][22153] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:29][22153] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:29][22154] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:28][22146] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:28][22146] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:28][22148] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:29][22148] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:28][22144] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:28][22025] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:28][22149] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:28][22149] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:29][22150] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:29][22150] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:29][22151] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:29][22151] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:29][22152] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:29][22152] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:30][22154] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:30][22159] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:30][22159] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:30][22160] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:30][22160] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:30][22015] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:30][22165] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:30][22136] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:30][22163] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:30][22163] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:30][22164] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:31][21989] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:31][22172] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:31][22172] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:31][22175] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:31][22175] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:31][22176] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:30][22026] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:30][22168] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:31][22168] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:30][22165] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:30][22166] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:31][22166] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:31][22164] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:31][22177] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:31][22177] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:31][22178] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:31][22034] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:31][22171] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:31][22171] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:31][22174] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:31][22174] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:32][22176] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:32][22187] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:32][22187] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:32][22002] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:32][22181] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:32][22181] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:32][22182] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:32][22184] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:31][22122] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:31][22179] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:31][22179] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:31][22180] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:32][22180] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:32][22185] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:32][22185] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:32][22178] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:32][22189] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:32][22189] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:32][22190] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:32][21962] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:32][22183] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:32][22183] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:32][22188] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:33][22020] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:33][22191] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:33][22191] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:33][22192] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:33][22192] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:33][22195] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:33][22195] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:33][22196] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:33][22196] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:34][22188] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:34][22197] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:34][22197] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:35][22190] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:35][22201] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:35][22201] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:35][22202] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:36][22184] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:36][22211] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:36][22211] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:36][22212] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:36][22212] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:37][22202] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:37][22215] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:37][22215] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:37][22216] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:39][22182] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:39][22221] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:39][22221] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:39][22222] Processing: App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:39][21954] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:39][22223] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:39][22223] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:39][22216] Processed:  App\Jobs\SwSyncSourceImageJob
[2021-03-24 09:00:39][22225] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:39][22225] Processed:  App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:40][22229] Processing: App\Jobs\SwSyncSourceImageTempJob
[2021-03-24 09:00:40][22229] Processed:  App\Jobs\SwSyncSourceImageTempJob
